Estudiante.id,Estudiante.userName,Estudiante.PE,Estudiante.idCurso,Estudiante.prof,Estudiante.seccion,Estudiante.initDate,Estudiante.endDate,Estudiante.periodo
999,434723383,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1000,434727189,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1048,434737791,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1049,434738693,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1050,434745284,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1051,434781592,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1088,434797596,IA,1,eguerrero,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1089,434812482,IA,1,eguerrero,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1090,434847189,IA,1,eguerrero,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1091,434857283,IA,1,eguerrero,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1092,434866087,IA,1,eguerrero,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1093,434875689,IA,1,eguerrero,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1002,434926783,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1003,434950589,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1004,434959395,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1005,434967891,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1006,434969991,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1007,434975281,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1008,434989793,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1009,435010684,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1010,435016883,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
983,435022788,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
984,435038490,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
985,435053582,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1114,435053887,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1115,435059683,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1116,435064788,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1117,435079592,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1130,435111482,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1131,435116380,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1132,435120283,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
986,435121297,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
987,435123091,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
988,435134998,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
989,435135899,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
990,435136898,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
991,435144091,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1716,435152190,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1717,435177593,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1718,435194090,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1719,435222690,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1720,435317980,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1721,435341799,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1722,435347795,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1723,435390486,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1724,435401989,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1725,435404398,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1726,435417686,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1727,435447997,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1728,435539687,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1729,435544196,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
944,435548894,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
945,435583886,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
946,435590485,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
947,435623881,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
948,435627898,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
949,435640097,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
950,435656193,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
951,435659197,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
952,435666387,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1666,435668199,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1667,435683383,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1668,435697081,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1669,435703394,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1705,435711780,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1706,435730693,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1707,435733490,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1708,435736894,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1709,435737091,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1710,435745985,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1711,435751688,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1712,435767288,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1713,435770287,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1714,435782593,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1715,435783584,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1778,435789985,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1704,435792785,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
910,435798082,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
911,435816591,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
912,435825583,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
913,435834996,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
914,435847786,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
956,435865388,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
957,435871485,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
958,435946587,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1837,435958797,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1838,435970094,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1869,435973488,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1854,436100994,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
907,436142286,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
908,436161990,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
909,436223688,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1605,436254689,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1606,436275286,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1607,436279686,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1608,436306987,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1609,436313598,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1610,436318485,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1611,436327190,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1612,436330083,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1613,436334795,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1614,436345489,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1615,436345882,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1617,436347985,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1618,436355883,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1703,436376990,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1568,436394685,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1670,436409897,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1671,436416191,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1672,436429191,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1673,436431994,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1674,436433389,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1675,436451794,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1676,436475392,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1677,436478082,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1678,436481590,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1679,436499098,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1680,436518298,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1681,436533496,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
959,436533790,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
960,436540394,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
961,436540599,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1816,436548085,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1817,436548092,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1818,436549595,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1819,436552796,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
962,436555694,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
963,436561593,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
964,436571694,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
965,436572584,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
966,436575095,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
967,436588098,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
968,436588891,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1632,436603696,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1633,436604399,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1634,436613091,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1635,436631591,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1636,436640782,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1637,436654394,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1638,436675299,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1639,436676995,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1640,436685486,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1641,436707899,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1740,436733887,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1741,436736295,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1742,436737389,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1743,436743184,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1757,436745880,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1892,436752189,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1893,436787588,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1894,436788285,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1895,436793482,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1896,436799793,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1897,436802689,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1898,436818682,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1899,436823289,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1900,436830586,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1901,436840189,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1019,436840883,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1020,436842080,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1021,436844682,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1022,436853397,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1023,436855682,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1024,436858388,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1025,436860584,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1026,436865881,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1027,436868591,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1779,436876784,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1814,436880682,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1815,436894683,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1821,436895480,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1822,436899981,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1823,436900988,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1824,436907080,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1687,436907183,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
953,436908187,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1028,436909181,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1029,436910687,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1030,436937587,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1031,436938483,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1032,436940685,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1033,436946886,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1034,436948582,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1035,436960680,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1036,436972088,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1825,437001585,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1562,437002496,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1563,437043483,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1564,437065483,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1565,437070782,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1566,437106387,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1567,437113285,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1582,437122991,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1583,437150199,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1584,437150582,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1585,437180396,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1586,437200482,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1587,437201992,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1529,437212391,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1530,437231192,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1531,437236582,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1532,437245596,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1533,437266188,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1534,437277789,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1535,437302795,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1536,437313797,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1537,437314394,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1538,437320697,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1539,437321180,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1540,437323288,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1541,437326087,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1542,437334684,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1543,437341382,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1544,437343782,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1545,437347280,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1546,437352991,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1547,437357485,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1548,437369597,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1549,437422895,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1513,437440896,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1514,437549384,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1515,437554595,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1516,437574283,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1517,437581199,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1518,437648784,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1519,437672695,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1643,437677689,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1644,437724399,NI,3,omejenes,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1732,437733281,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1733,437741898,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1734,437783583,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1735,437795499,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1736,437821089,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1737,437823692,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1738,437829485,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1739,437833680,TS,3,regutierrez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1037,437842588,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1038,437883089,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1039,437883898,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1040,437892283,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1041,437902388,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1042,437902480,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1642,437902887,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1550,437916995,NI,3,lfarinas,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1604,437927594,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1616,437940987,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1630,437942185,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1631,437942486,NI,3,fpcruz,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1058,437943785,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1059,437944284,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1060,437945086,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1061,437947182,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1062,437948089,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1063,437960280,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1064,437964886,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1065,437965684,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1066,437966287,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1067,437968681,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1068,437970489,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
954,437970587,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1043,437971087,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1044,437971883,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1045,437972583,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1046,437973585,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1047,437992492,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1052,437992686,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1053,437993285,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1054,437999386,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1055,437999580,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1588,438001086,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1589,438008581,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1590,438008988,NI,3,yfernandez,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1056,438011181,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1057,438012399,IA,1,lramirez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1682,438020983,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1683,438021881,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1684,438044780,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1685,438122385,TS,3,vortega,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1520,438142086,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1521,438239185,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1522,438256291,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1523,438268999,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1524,438287293,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1525,438290189,NI,3,jcanul,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1429,438293488,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1430,438305795,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1431,438311797,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1432,438335289,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1433,438369988,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1434,438380292,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1435,438392180,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1422,438394181,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1423,438396495,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1424,438399687,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1425,438406193,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1426,438417995,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1427,438433586,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1428,438440983,IL,1,jcanul,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1106,438457997,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1107,438462898,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1108,438464090,ID,1,macan,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
