Estudiante.id,Estudiante.userName,Estudiante.PE,Estudiante.idCurso,Estudiante.prof,Estudiante.seccion,Estudiante.initDate,Estudiante.endDate,Estudiante.periodo
1904,444128692,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1905,443380791,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1906,432757699,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1907,456085597,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1908,447672391,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1833,439714299,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1828,432042697,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1829,433024495,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1830,446973197,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1870,442552295,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1871,432878094,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1872,442616990,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1873,434118599,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1874,433254598,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1875,433075293,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1876,440805392,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1840,438982497,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1841,432731497,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
971,458046292,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
972,436552796,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
973,437314394,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
974,432170095,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
975,439081292,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
976,432233195,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
977,436429191,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
978,433187193,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
979,457731993,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
980,455390499,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
981,441557293,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
982,433252794,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1890,449383592,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1891,432528391,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1011,447387598,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1012,432422096,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1013,443309993,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1014,448439397,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1015,433265296,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1016,433813698,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1017,432314999,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1018,445377792,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
995,435782593,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
996,436707899,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
997,433204194,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
998,433366395,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
999,448467697,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1000,432766391,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1048,443773791,IA,1,lramirez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1049,435341799,IA,1,lramirez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1050,434534897,IA,1,lramirez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1051,432352296,IA,1,lramirez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1088,456478398,IA,1,eguerrero,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1089,449349099,IA,1,eguerrero,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1090,437672695,IA,1,eguerrero,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1091,457956790,IA,1,eguerrero,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1092,435656193,IA,1,eguerrero,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1093,432316691,IA,1,eguerrero,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1002,446114596,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1003,439666395,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1004,453366794,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1005,432255491,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1006,442640397,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1007,436675299,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1008,436499098,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1009,436799793,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1010,433904792,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
983,442518897,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
984,447281794,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
985,445324396,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1114,450629890,ID,1,macan,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1115,432879597,ID,1,macan,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1116,439817395,ID,1,macan,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1117,432138292,ID,1,macan,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1130,433255095,ID,1,macan,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1131,432931094,ID,1,macan,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1132,454996692,ID,1,macan,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
986,457980891,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
987,436161990,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
988,458194894,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
989,446476294,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
990,432495399,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
991,438931698,GA,3,mrene,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1716,433139499,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1717,450649398,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1718,442850895,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1719,439222290,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1720,439829291,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1721,457365293,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1722,432533792,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1723,437422895,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1724,456712390,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1725,453804398,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1726,454907299,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1727,433028390,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1728,449649191,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1729,455872799,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
944,449280298,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
945,433089591,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
946,435152190,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
947,435970094,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
948,437201992,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
949,442918891,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
950,458094695,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
951,432206794,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
952,439879499,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1666,432905795,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1667,432871697,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1668,457389491,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1669,432301995,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1705,432480694,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1706,433408490,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1707,442654599,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1708,431947999,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1709,432449991,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1710,432871199,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1711,447203495,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1712,444855893,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1713,432511099,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1714,432408595,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1715,432685593,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1778,455035891,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1704,457999093,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
910,436631591,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
911,457934697,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
912,432754090,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
913,439880292,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
914,458103496,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
956,458061293,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
957,447661795,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
958,442813191,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1837,432160196,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1838,444424096,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1869,436313598,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1854,435177593,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
907,431977199,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
908,447213395,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
909,445481097,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1605,432149895,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1606,432498996,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1607,454949499,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1608,432769395,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1609,433026292,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1610,434473190,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1611,434577191,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1612,432523899,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1613,434989793,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1614,431948696,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1615,432395297,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1617,432067892,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1618,432055596,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1703,432738399,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1568,433910096,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1670,448436393,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1671,447137495,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1672,448326693,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1673,439962693,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1674,432033296,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1675,442786695,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1676,437724399,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1677,439968897,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1678,437741898,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1679,456461294,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1680,448564898,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1681,457938099,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
959,432544092,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
960,454757895,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
961,439923892,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1816,458017398,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1817,440845692,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1818,432379297,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1819,434445192,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
962,432425098,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
963,436853397,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
964,458185395,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
965,442818197,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
966,434587995,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
967,433849891,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
968,437440896,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1632,442610491,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1633,433009491,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1634,443359998,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1635,432502291,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1636,456713694,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1637,439987992,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1638,439924899,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1639,447703890,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1640,439735297,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1641,439048291,NI,3,fpcruz,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1740,444877892,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1741,457816699,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1742,447512697,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1743,442099192,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1757,432251495,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1892,434305792,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1893,432910398,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1894,444535092,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1895,433021798,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1896,432546298,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1897,431947590,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1898,432901498,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1899,442840492,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1900,439872997,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1901,434618496,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1019,433147992,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1020,456175893,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1021,432215090,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1022,442519099,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1023,447220596,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1024,445946397,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1025,432272991,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1026,443625991,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1027,452219591,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1779,431944294,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1814,432985999,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1815,439141693,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1821,435834996,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1822,432543892,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1823,455452896,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1824,439033691,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1687,439729590,TS,3,vortega,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
953,452881899,GA,3,yfernandez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1028,439398795,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1029,432387594,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1030,458107497,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1031,439061099,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1032,458108492,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1033,439043896,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1034,432699093,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1035,458098992,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1036,440463390,GA,3,lfarinas,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1825,453810691,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1562,432805997,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1563,445223696,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1564,431941296,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1565,431939297,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1566,439938599,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1567,437002496,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1582,433194190,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1583,447194593,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1584,445579495,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1585,433150599,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1586,435222690,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1587,436654394,NI,3,yfernandez,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1529,432294593,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1530,458081391,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1531,433896693,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1532,433104391,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1533,432927293,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1534,456624098,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1535,432521799,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1536,434277090,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1537,442848992,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1538,433236990,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1539,458057999,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1540,443260596,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1541,456679896,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1542,454902993,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1543,444183990,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1544,439093396,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1545,434008691,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1546,454560794,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1547,437581199,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1548,435347795,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1549,439715298,NI,3,lfarinas,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1513,432169496,NI,3,jcanul,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1514,432533697,NI,3,jcanul,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1515,446390991,NI,3,jcanul,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1516,436431994,NI,3,jcanul,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1517,432498193,NI,3,jcanul,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1518,433184790,NI,3,jcanul,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1519,435659197,NI,3,jcanul,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1643,456600297,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1644,432654793,NI,3,omejenes,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1732,432901293,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1733,433887492,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1734,442129697,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1735,442034290,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1736,433030993,TS,3,regutierrez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
